cellID,flframe,cfp,yfp
80171597,56,97.554,73.988
80171597,57,99.259,76.899
80171597,58,101.451,80.543
80171597,59,103.37,83.658
80171910,41,91.036,98.581
80171910,42,99.315,101.998
80171910,43,107.204,105.282
80171910,44,113.076,108.54
80171910,45,117.076,111.013
80171910,46,121.347,113.885
80171910,47,124.872,117.717
80171910,48,127.54,123.977
80171910,49,127.751,129.58
80171910,50,124.25,129.462
80171910,51,117.496,121.88
80171910,52,108.955,108.696
80171910,53,100.106,94.883
80175003,42,41.923,80.621
80175003,43,47.006,80.536
80175003,44,52.345,80.799
80175003,45,57.593,81.976
80175003,46,63.395,84.748
80175003,47,69.696,87.998
80175003,48,75.823,90.922
80175003,49,80.145,91.312
80175003,50,83.669,89.792
80175003,51,87.612,87.838
80175003,52,92.958,88.501
80175003,53,98.178,92.624
